"res-5zx6ot href","res-aogzfy","res-inoga3 href","res-1mkhkpt src","res-1j9e5pd href","res-ewgtgq","res-ewgtgq 2","res-du9bhi","res-1bl90s9","res-7axup0","res-7lz8jh","res-7axup0 2","res-7lz8jh 2","res-7axup0 3","res-7lz8jh 5","res-7axup0 6","res-9lmmub","res-du9bhi 2","res-1jn70yv","res-kjzl78","res-kjzl78 2","res-kjzl78 3","res-kjzl78 4","text-snippet-expand-button"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/bridgingit-gmbh-61818/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--AI-Engineer-wmd-Muenchen-Frankfurt-a-M-Mannheim-Stuttgart-BridgingIT-GmbH--13807978-inline.html","AI Engineer (w|m|d)","BridgingIT GmbH","München, Frankfurt a.M., Mannheim, Stuttgart","50.000 - 80.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 6 Tagen","Teilweise Home-Office","Schnelle Bewerbung","BridgingIT GmbH * München, Frankfurt a.M., Mannheim, Stuttgart * Feste Anstellung * Homeoffice möglich, Teilzeit, Vollzeit - Anschreiben nicht erforderlich - Schnelle Bewerbung - DEINE Zukunft bei uns - mehr als nur Business! Die BridgingIT GmbH besteht seit 2008 und ist heute Teil der bridgingIT-Gruppe. An einem unserer 9 kundennahen Standorte in Deutschland bist du Teil einer herstellerunabhängigen und produktneutralen Technologie- und Unternehmensberatung. Gemeinsam setzen wir Digitalisierungsstrategien für Start-ups, den Mittelstand und Konzerne um. Unsere wertebasierte Organisation legt großen Wert auf menschliche Nähe, Vielfalt und Vertrauen. Bei uns findest du nicht nur Karriere- und Weiterbildungsmöglichkeiten, sondern auch Flexibilität und Familienfreundlichkeit. Werde Teil unserer 700-köpfigen Familie und gestalte deine Zukunft mit uns.","","","","mehr"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/ratbacher-gmbh-46710/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Azure-Cloud-Engineer-m-w-d-Cloud-Specialist-Mainz-Mannheim-Frankfurt-Wuerzburg-Muenchen-Ratbacher-GmbH--13810467-inline.html","Azure Cloud Engineer (m/w/d) - Cloud Specialist","Ratbacher GmbH","Mainz, Mannheim, Frankfurt, Würzburg, München","52.000 - 79.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 5 Tagen","Teilweise Home-Office","Anschreiben nicht erforderlich","Zu Verstärkung des Teams ist das Unternehmen zum nächstmöglichen Zeitpunkt auf der Suche nach einem Azure Cloud  (m/w/d) für die Standorte in Mainz, Mannheim, Frankfurt, Würzburg, München.","Engineer","","","mehr"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/ratbacher-gmbh-46710/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Cloud-Engineer-m-w-d-Cloud-Spezialist-Karlsruhe-Mannheim-Frankfurt-Nuernberg-Muenchen-Ratbacher-GmbH--13810461-inline.html","Cloud Engineer (m/w/d) - Cloud Spezialist","Ratbacher GmbH","Karlsruhe, Mannheim, Frankfurt, Nürnberg, München","53.000 - 79.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 4 Tagen","Teilweise Home-Office","Anschreiben nicht erforderlich","Aktuell unterstützen wir ein etabliertes, europaweit tätiges IT- und Cloud-Unternehmen mit mehreren bekannten Digitalmarken bei der Suche nach einem Cloud  (w/m/d) für die Standorte in Karlsruhe, Mannheim, Frankfurt, Düsseldorf und Berlin.","Engineer","","","mehr"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/inovex-gmbh-24494/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Data-Engineer-Machine-Learning-Engineer-Karlsruhe-Koeln-Muenchen-Hamburg-Stuttgart-Berlin-Erlangen-inovex-GmbH--11713465-inline.html","Data Engineer* / Machine Learning Engineer*","inovex GmbH","Karlsruhe, Köln, München, Hamburg, Stuttgart, Berlin, Erlangen","60.000 - 70.000 €/Jahr  (geschätzt für Vollzeit)","Englisch","|","Microsoft Azure","|","Python","|","Deutsch","vor 5 Tagen","Teilweise Home-Office","","","","","",""
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/randstad-deutschland-gmbh-%26-co-kg-23982/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--CAM-Programmierer-m-w-d-Ottobrunn-Randstad-Deutschland-GmbH-Co-KG--13946410-inline.html","CAM-Programmierer (m/w/d)","Randstad Deutschland GmbH & Co. KG","Ottobrunn","25 - 40 €/Stunde  (geschätzt für Vollzeit)","Englisch","|","Deutsch","","","|","Kommunikation","vor 5 Tagen","","","","","","",""
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/ratbacher-gmbh-46710/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--SAP-Berater-Entwickler-Datenmigration-m-w-d-SAP-Solution-Architect-Data-Migration-Dortmund-Koeln-Muenchen-Leipzig-Walldorf-Ratbacher-GmbH--13817272-inline.html","SAP Berater/Entwickler Datenmigration (m/w/d) - SAP Solution Architect Data Migration","Ratbacher GmbH","Dortmund, Köln, München, Leipzig, Walldorf","70.000 - 150.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","Teilweise Home-Office","Anschreiben nicht erforderlich","Ratbacher GmbH * Dortmund, Köln, München, Leipzig, Walldorf * Feste Anstellung * Homeoffice möglich, Vollzeit - Sei einer der ersten Bewerber - Anschreiben nicht erforderlich - Du hast Lust, den nächsten Schritt in Deiner SAP Karriere zu machen und Dich voll und ganz auf das Thema SAP Data Migration zu fokussieren? Dann bietet Dir unser Kunde aus der IT-Dienstleistungsbranche mit seinen über 700 Mitarbeitenden und der absoluten Expertise im Bereich der SAP Datenmigration hier die optimale Gelegenheit! Im Rahmen spannender SAP S/4HANA Migrations-Projekte sowie einer einzigartigen Partnerschaft zur SAP SE kannst Du Dich jederzeit weiterentwickeln und stetig dazulernen. Nutze diese Chance und bewirb Dich als SAP Berater/Entwickler (m/w/d) für den Bereich Datenmigration und arbeite dabei flexibel zu 100% Remote aus dem Homeoffice heraus.","","","","mehr"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/conet-deutschland-gmbh-239/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Kubernetes-Platform-Engineer-m-w-d-Bonn-Berlin-Garching-bei-Muenchen-Frankfurt-am-Main-Duesseldorf-Koblenz-Karlsruhe-conet-Deutschland-GmbH--13865875-inline.html","(Senior) Kubernetes Platform Engineer (m/w/d)","conet Deutschland GmbH","Bonn, Berlin, Garching bei München, Frankfurt am Main, Düsseldorf, Koblenz, Karlsruhe","60.000 - 85.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 5 Tagen","Teilweise Home-Office","Anschreiben nicht erforderlich","conet Deutschland GmbH * Bonn, Berlin, Garching bei München, Frankfurt am Main, Düsseldorf, Koblenz, Karlsruhe * Feste Anstellung * Homeoffice möglich, Vollzeit - Anschreiben nicht erforderlich - Leading Forward! Arbeite bei conet an spannenden digitalen Themen und Projekten. Für die öffentliche Verwaltung, Verteidigung und Unternehmen entwickeln wir moderne und nachhaltige End-to-End-Lösungen. So machen wir unsere Kunden heute stark und bereit für die Zukunft. Mach mit uns Zukunft möglich. Zur Verstärkung unseres Open Source Technical Consultings suchen wir dich, um mit uns die Plattformlandschaft von morgen zu gestalten. Das sind deine Aufgaben * du entwickelst Automatisierungen für IT-Prozesse und wirkst aktiv an der Optimierung unserer CI/CD-Workflows mit * du übernimmst eigenverantwortlich die Konfiguration und Administration anspruchsvoller IT-Landschaften","","","","mehr"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/green-flexibility-development-gmbh-388767/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-System-Engineer-m-w-d-Utility-Scale-BESS-Kempten-Muenchen-green-flexibility-development-GmbH--13953888-inline.html","(Senior) System Engineer (m/w/d) – Utility-Scale BESS","green flexibility development GmbH","Kempten, München","49.000 - 79.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 18 Stunden","","Schnelle Bewerbung","green flexibility development GmbH * Kempten, München * Feste Anstellung * Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Über uns - green flexibility treibt mit innovativen Batteriespeicherlösungen aktiv die Energiewende voran. Unser erfahrenes Team plant, realisiert und betreibt Großbatteriespeicher in ganz Europa. Von der Identifizierung geeigneter Standorte bis zur Vermarktung der Speicher übernehmen wir jeden Projektschritt – effizient, verlässlich und mit voller Leidenschaft. Unsere Mission ist klar: Wir schaffen eine stabile, nachhaltige und wirtschaftliche Energieinfrastruktur. Denn die Energiewende ist nicht nur eine Herausforderung – sie ist die wichtigste Aufgabe unserer Zeit. Dafür brauchen wir Menschen mit Vision, Mut und Tatkraft. Menschen, die gemeinsam mit uns Verantwortung übernehmen und die Energiezukunft aktiv gestalten wollen.","","","","mehr"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/ratbacher-gmbh-46710/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--SAP-BTP-CPI-Integration-Architekt-m-w-d-SAP-BTP-CPI-Developer-Duesseldorf-Stuttgart-Muenchen-Berlin-Leipzig-Ratbacher-GmbH--13813031-inline.html","SAP BTP/CPI Integration Architekt (m/w/d) - SAP BTP/CPI Developer","Ratbacher GmbH","Düsseldorf, Stuttgart, München, Berlin, Leipzig","80.000 - 100.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","Teilweise Home-Office","Anschreiben nicht erforderlich","Ratbacher GmbH * Düsseldorf, Stuttgart, München, Berlin, Leipzig * Feste Anstellung * Homeoffice möglich, Vollzeit - Sei einer der ersten Bewerber - Anschreiben nicht erforderlich - Ihr zukünftiger Arbeitgeber ist ein führendes Unternehmen in der technischen Dienstleistungsbranche mit dem klaren Fokus auf die Entwicklung maßgeschneiderter Integrationslösungen auf der SAP Business Technology Platform. An einem der Standorte Düsseldorf, Stuttgart, München, Berlin oder Leipzig suchen wir für unseren Kunden einen SAP BTP/CPI-Integrationsarchitekten (m/w/d), der die digitale Transformation aktiv vorantreibt. In einem Team von engagierten Spezialisten arbeiten Sie an anspruchsvollen Projekten, die Unternehmen dabei unterstützen, ihre Geschäftsprozesse zu optimieren. Gestalten Sie die digitale Zukunft mit und bewerben Sie sich!","","","","mehr"
"[object Object]","Passt hervorragend","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Software-Engineer-Fullstack-m-w-d-Gilching-Blackned-GmbH--13952595-inline.html","Software Engineer – Fullstack (m/w/d)","Blackned GmbH","Gilching","44.000 - 62.000 €/Jahr  (geschätzt für Vollzeit)","Git","|","Informatik","|","TypeScript","|","Kommunikation","vor 3 Tagen","Teilweise Home-Office","","","","","",""
"[object Object]","Passt hervorragend","https://www.stepstone.de/cmp/de/senacor-technologies-ag-47734/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Lead-Developer-m-w-d-Berlin-Bonn-Frankfurt-Hamburg-Muenchen-Nuernberg-Wien-Senacor-Technologies-AG--7785852-inline.html","Senior/ Lead Developer (m/w/d)","Senacor Technologies AG","Berlin, Bonn, Frankfurt, Hamburg, München, Nürnberg, Wien","59.000 - 91.000 €/Jahr  (geschätzt für Vollzeit)","Informatik","|","Englisch","|","Kommunikation","|","Deutsch","vor 1 Tag","","","","","","",""
"[object Object]","Passt gut","https://www.stepstone.de/cmp/de/iabg-industrieanlagen-betriebsgesellschaft-mbh-42217/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Softwareentwickler-fuer-Echtzeit-Simulationsmodelle-in-C-fuer-Radar-und-Kommunikationssysteme-m-w-d-Ottobrunn-bei-Muenchen-IABG-Industrieanlagen-Betriebsgesellschaft-mbH--13940583-inline.html","(Senior) Softwareentwickler für Echtzeit Simulationsmodelle in C++ für Radar- und Kommunikationssysteme (m/w/d)","IABG Industrieanlagen - Betriebsgesellschaft mbH","Ottobrunn bei München","54.000 - 89.000 €/Jahr  (geschätzt für Vollzeit)","Informatik","|","Englisch","|","Deutsch","|","C++","vor 4 Tagen","Teilweise Home-Office","","","","","",""
"[object Object]","Passt gut","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Software-Engineer-Mobile-Communication-m-w-d-Gilching-Blackned-GmbH--13938287-inline.html","Software Engineer - Mobile Communication (m/w/d)","Blackned GmbH","Gilching","41.000 - 58.000 €/Jahr  (geschätzt für Vollzeit)","Informatik","|","Englisch","|","Microsoft Azure","|","Kommunikation","vor 5 Tagen","Teilweise Home-Office","","","","","",""
"[object Object]","Passt gut","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Embedded-Software-Engineer-m-w-d-SDR-HF-Muenchen-citema-systems-GmbH--13881971-inline.html","Embedded Software Engineer (m/w/d) - SDR/HF","citema systems GmbH","München","53.000 - 73.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 3 Tagen","Teilweise Home-Office","Schnelle Bewerbung","Wir suchen Dich als Embedded  (m/w/d) –  Defined Radio/Hochfrequenztechnik am Standort München (hybrid). Ebenso gehört die Umsetzung system- und sicherheitsrelevanter  zu unserem Portfolio. So verbinden wir die neuen Technologien mit der klassischen  - Hardwarenahe Embedded-Entwicklung im Bereich Signalverarbeitung und Hochfrequenztechnik - Entwicklung nach anerkannten Standards für die Zertifizierung von Security- und Safety-relevanter  - Abstimmung und Koordination mit dem System- und  und anderen Entwicklungsteams (Firmware, Hardware, Applikationsentwicklung...) - Du verfügst über mindestens 5 Jahre Berufserfahrung in der Embedded-Entwicklung.","Software Engineer","Software","Softwareprojekte","mehr"
"[object Object]","Passt gut","https://www.stepstone.de/cmp/de/bwi-gmbh-82433/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Backend-Engineer-Video-Realtime-m-w-d-Bonn-Frankfurt-Hamburg-Hannover-Muenchen-Nuernberg-Ulm-Berlin-Leipzig-BWI-GmbH--13941056-inline.html","Senior Backend Engineer Video/Realtime (m/w/d)","BWI GmbH","Bonn, Frankfurt, Hamburg, Hannover, München, Nürnberg, Ulm, Berlin, Leipzig","50.000 - 82.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 5 Tagen","Teilweise Home-Office","Schnelle Bewerbung","Wenn du mit Leidenschaft innovative  baust und die digitale Souveränität Deutschlands aktiv mitgestalten möchtest, dann bist du in unserem Team genau richtig! * Du hast etwa 4 Jahre Berufserfahrung in der echtzeitnahen und netzwerk-intensiven (TCP/UDP/VoIP) -Entwicklung mit C/C++ und/oder Rust","Software","Software","","mehr"
"[object Object]","Passt gut","https://www.stepstone.de/cmp/de/knds-227044/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Masterarbeit-in-der-virtuellen-Ausbildungssimulation-Muenchen-KNDS--13829067-inline.html","Masterarbeit in der virtuellen Ausbildungssimulation","KNDS","München","","Informatik","|","Python","","","|","C++","vor 1 Tag","","","","","","",""
"[object Object]","Passt gut","https://www.stepstone.de/cmp/de/mgm-technology-partners-gmbh-58948/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Entwickler-Kuenstliche-Intelligenz-Automatisierung-m-w-d-Aachen-Berlin-Dresden-Hamburg-Koeln-Muenchen-Nord-mgm-technology-partners-GmbH--13824851-inline.html","Senior Entwickler Künstliche Intelligenz & Automatisierung (m/w/d)","mgm technology partners GmbH","Aachen, Berlin, Dresden, Hamburg, Köln, München-Nord","51.000 - 83.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","Teilweise Home-Office","Schnelle Bewerbung","Bei mgm entwickeln wir seit über drei Jahrzehnten komplexe Enterprise- und setzen mit unserer Low Code Plattform A12 auf modellgetriebene  Wir wollen mit unseren 1000 Kolleg:innen an 19 internationalen Standorten weltweit führender Anbieter in der Entwicklung von Enterprise- werden. * Du verfügst über mehrjährige Erfahrung in der professionellen  mit Python im Enterprise-Umfeld","Softwarelösungen","Softwareentwicklung.","Softwarelösungen","mehr"
"[object Object]","Passt gut","https://www.stepstone.de/cmp/de/simonsvoss-technologies-gmbh-40446/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Firmware-Developer-Smartcard-Mobile-Credentials-m-f-d-Unterfoehring-bei-Muenchen-SimonsVoss-Technologies-GmbH--13806724-inline.html","Senior Firmware Developer — Smartcard & Mobile Credentials (m/f/d)","SimonsVoss Technologies GmbH","Unterföhring bei München","70.000 - 95.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 4 Tagen","Teilweise Home-Office","Anschreiben nicht erforderlich","Maintenance: Enhance and maintain internal  suites (C++, C#).","Software","software","",""
"[object Object]","Passt gut","","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Firmware-Entwicklerin-m-w-d-Embedded-C-Wearable-Devices-Vollzeit-Muenchen-Deutschland-Munich-Noxon-GmbH--13805727-inline.html","Firmware Entwickler*in m/w/d Embedded C Wearable Devices (Vollzeit) München, Deutschland","Noxon GmbH","Munich","51.000 - 70.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","","Schnelle Bewerbung","Verwandte Rollen: Firmware Entwickler*in, Embedded Firmware Entwickler*in, Embedded *in, Embedded Systems  In enger Zusammenarbeit mit den Teams aus Hardware und  entwickelst und optimierst du Firmware für den Einsatz in einem regulierten MedTech Umfeld.","Software Entwickler","Engineer","Software","mehr"
"[object Object]","Passt gut","https://www.stepstone.de/cmp/de/hensoldt-173428/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Systems-Engineer-Avionics-Communication-Systems-w-m-d-Fuerstenfeldbrueck-HENSOLDT--13954440-inline.html","Senior Systems Engineer Avionics / Communication Systems (w/m/d)","HENSOLDT","Fürstenfeldbrück","","Englisch","","","","","|","Deutsch","vor 20 Stunden","","","","","","",""
"[object Object]","Passt gut","https://www.stepstone.de/cmp/de/cancom-se-98723/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-System-Engineer-Managed-Services-Microsoft-Backend-m-w-d-Aachen-Berlin-Frankfurt-am-Main-Hamburg-Hannover-Koeln-Kosice-Leipzig-Muenchen-Stuttgart-CANCOM-SE--13553346-inline.html","Senior System Engineer Managed Services Microsoft Backend (m/w/d)","CANCOM SE","Aachen, Berlin, Frankfurt am Main, Hamburg, Hannover, Köln, Košice, Leipzig, München, Stuttgart","51.000 - 84.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 4 Tagen","Teilweise Home-Office","","CANCOM SE * Aachen, Berlin, Frankfurt am Main, Hamburg, Hannover, Köln, Košice, Leipzig, München, Stuttgart * Feste Anstellung * Homeoffice möglich, Vollzeit - Bei CANCOM erwartet dich ein innovatives, agiles und nachhaltiges Umfeld: Mehr als 5.300 Mitarbeiter arbeiten tagtäglich daran, mit Hilfe moderner IT-Lösungen die Zusammenarbeit und den Austausch in verschiedenen Lebensbereichen zu verbessern. Du hast Lust ein Teil davon zu sein und den nächsten Karriereschritt zu gehen? Dann werde Teil unserer Digital Journey. Wir freuen uns auf Menschen aus den unterschiedlichsten Fachrichtungen, die aufgeschlossen für Neues sind, innovative Einfälle haben und im Team gemeinsam Ziele voranbringen wollen. * Betrieb und Weiterentwicklung hybrider Windows-Infrastrukturen über On-Premises-Rechenzentren und Azure-basierte Plattformdienste hinweg","","","","mehr"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/hensoldt-173428/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Systemingenieur-Industriedokumentation-w-m-d-Fuerstenfeldbruck-HENSOLDT--13867509-inline.html","Senior Systemingenieur Industriedokumentation (w/m/d)","HENSOLDT","Fürstenfeldbruck","69.000 - 91.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","Deutsch","vor 5 Tagen","","","","","","",""
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/bwi-gmbh-82433/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Systems-Engineer-Business-Applications-m-w-d-Frankfurt-Berlin-Hamburg-Muenchen-Nuernberg-Ulm-Bonn-Leipzig-BWI-GmbH--13937592-inline.html","Senior Systems Engineer – Business Applications (m/w/d)","BWI GmbH","Frankfurt, Berlin, Hamburg, München, Nürnberg, Ulm, Bonn, Leipzig","51.000 - 84.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 6 Tagen","Teilweise Home-Office","Schnelle Bewerbung","BWI GmbH * Frankfurt, Berlin, Hamburg, München, Nürnberg, Ulm, Bonn, Leipzig * Feste Anstellung * Homeoffice möglich, Vollzeit - Sei einer der ersten Bewerber - Schnelle Bewerbung - Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 8.000 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in herausfordernden Digitalisierungsvorhaben weiterentwickeln und so einen Beitrag zur Sicherheit Deutschlands leisten wollen. Sorge gemeinsam mit uns für die digitale Zukunftsfähigkeit der Bundeswehr.","","","","mehr"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/bmw-group-27361/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Embedded-AI-Developer-f-m-x-Muenchen-BMW-Group--13817481-inline.html","Senior Embedded AI Developer (f/m/x)","BMW Group","München","78.000 - 101.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","","","Additionally, you collaborate closely with  machine learning, and semiconductor specialists to advance hardware/ co-design, ensuring functional correctness, safety, and deterministic real-time behaviour. * In‑depth expert knowledge of hardware/ co‑design for ML systems, including cross‑layer optimisation, architecture search, benchmarking, and the design of neural accelerators.","software,","software","software","mehr"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/cib-software-gmbh-81328/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Machine-Learning-Engineer-m-w-d-Muenchen-CIB-software-GmbH--13941262-inline.html","Machine Learning Engineer
(m/w/d)","CIB software GmbH","München","62.000 - 81.000 €/Jahr  (geschätzt für Vollzeit)","Prompt Engineering","|","Informatik","|","Kommunikation","|","Python","vor 4 Tagen","Teilweise Home-Office","","","","","",""
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/operational-services-gmbh-%26-co-kg-72471/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Cloud-Developer-m-w-d-Frankfurt-am-Main-Berlin-Muenchen-Nuernberg-operational-services-GmbH-Co-KG--13743374-inline.html","Senior Cloud Developer (m/w/d)","operational services GmbH & Co. KG","Frankfurt am Main, Berlin, München, Nürnberg","","","","","","","","","vor 4 Tagen","Teilweise Home-Office","Schnelle Bewerbung","Weiterentwicklung von -Defined-Networking-Konzepten innerhalb der Plattform * Kenntnisse im Bereich  Defined Networking (z. B. Cilium oder vergleichbar)","Software","Software","","mehr"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/bmw-group-27361/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Agentic-AI-Engineer-f-m-x-Muenchen-BMW-Group--13888875-inline.html","Senior Agentic AI Engineer (f/m/x)","BMW Group","München","37.000 - 50.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","","","At least 5 years of practical experience in  development with Python. * Strong proficiency in  development best practices such as clean code principles, object-oriented programming, DevOps and testing.","software","software","","mehr"
"[object Object]","Passt weniger","https://www.stepstone.de/cmp/de/bmw-group-27361/jobs","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==","https://www.stepstone.de/stellenangebote--Senior-Machine-Learning-Engineer-Simulation-GenAI-f-m-x-Muenchen-BMW-Group--13889090-inline.html","Senior Machine Learning Engineer - Simulation & GenAI (f/m/x)","BMW Group","München","77.000 - 101.000 €/Jahr  (geschätzt für Vollzeit)","","","","","","","","vor 2 Tagen","","","BMW Group * München * Feste Anstellung * Vollzeit - Artificial Intelligence and machine learning are at the cutting edge when it comes to shaping next-gen mobility in areas like automated driving. But it takes real intellectual leadership and expertise to identify and then harness the AI trends and technologies that will transform the way people travel for good. Simulating advanced driver assistance functions is essential for validating these systems and for generating synthetic data to train end‑to‑end driving stacks. As AI models rapidly gain importance within simulation workflows, this role places you at the center of next‑generation virtual development. Your focus will be on AI‑based 3D reconstruction of real‑world driving scenes and the development of AI models for intelligent, human‑like traffic participants. What awaits you?","","","","mehr"
